network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,protocol_type_ICMP,protocol_type_TCP,protocol_type_UDP,encryption_used_AES,encryption_used_DES,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
0.3054873054873055,0.08333333333333333,0.595593159679867,0.1028910639521646,1,0,0,1,0,1,0,1,0,0,0,0
0.2530712530712531,0.4166666666666667,0.6202557049029824,0.307614187872118,2,0,0,1,0,0,1,1,0,0,0,0
0.1941031941031941,0.16666666666666669,0.7456103123753625,0.1774664212475448,1,0,0,0,1,1,0,0,0,1,0,0
0.09582309582309582,0.3333333333333333,0.5735708078579564,0.4347811869383117,0,0,0,1,0,1,0,1,0,0,0,0
0.03603603603603604,0.49999999999999994,0.9090258783654256,0.0795093219361312,2,0,0,1,0,1,0,0,0,1,0,0
0.1113841113841114,0.08333333333333333,0.5337795227542854,0.6702805837187393,2,0,0,1,0,0,1,1,0,0,0,0
0.6642096642096643,0.3333333333333333,0.842670467209278,0.2940433054303409,1,0,0,1,0,1,0,0,1,0,0,0
0.14414414414414417,0.3333333333333333,0.7270086238794006,0.3680171548078702,2,0,0,1,0,1,0,0,0,1,0,0
0.6076986076986077,0.08333333333333333,0.7328094689392127,0.2231727992845403,1,0,0,1,0,0,1,0,1,0,0,0
0.35135135135135137,0.6666666666666666,0.6489302488898991,0.1347762088917228,3,0,0,1,0,1,0,0,0,0,0,1
0.32760032760032765,0.3333333333333333,0.663492527111018,0.3270703955581117,0,1,0,1,0,1,0,1,0,0,0,0
0.34643734643734647,0.3333333333333333,0.834100897650143,0.5254856458167556,1,1,0,0,1,0,1,1,0,0,0,0
0.420966420966421,0.16666666666666669,0.5874154828563697,0.1285582150388504,1,0,0,1,0,1,0,0,1,0,0,0
0.1162981162981163,0.3333333333333333,0.7112802139777461,0.3468339413378772,1,0,1,0,0,1,0,1,0,0,0,0
0.049959049959049956,0.49999999999999994,0.806590045377298,0.1234776039300734,3,0,0,1,0,0,1,0,0,1,0,0
0.29320229320229324,0.3333333333333333,0.6639039033413796,0.4663241681421678,1,0,0,1,0,1,0,1,0,0,0,0
0.3161343161343162,0.0,0.7337433325060255,0.3541371684828047,1,0,0,1,0,0,1,0,1,0,0,0
0.36445536445536447,0.16666666666666669,0.9083767907480559,0.0527442686462417,3,0,0,1,0,0,1,1,0,0,0,0
0.5667485667485668,0.08333333333333333,0.7896789086928053,0.3306987911451271,1,0,0,1,0,1,0,0,1,0,0,0
0.35053235053235055,0.3333333333333333,0.7213888181282752,0.275248109601041,2,0,0,1,0,1,0,1,0,0,0,0
0.0,0.25,0.7849652348532767,0.3261090418421983,1,0,0,1,0,0,1,1,0,0,0,0
0.6855036855036856,0.08333333333333333,0.6750593602271204,0.7753330279961586,2,0,0,1,0,1,0,1,0,0,0,0
0.006552006552006551,0.16666666666666669,0.5645358334775061,0.0722384351808907,1,1,0,0,1,1,0,1,0,0,0,0
0.4152334152334153,0.3333333333333333,0.6484110586347939,0.1645476070470325,2,0,0,1,0,1,0,1,0,0,0,0
0.049140049140049144,0.0,0.5733671954095858,0.3882339041002734,4,1,1,0,0,1,0,0,1,0,0,0
0.31122031122031124,0.25,0.4408960256015755,0.2533715784223389,1,1,0,1,0,1,0,1,0,0,0,0
0.5855855855855856,0.4166666666666667,0.5736148511587219,0.5016427651126616,2,0,0,1,0,1,0,0,1,0,0,0
0.3431613431613432,0.3333333333333333,0.8232861846958811,0.2506004073858702,1,0,0,1,0,1,0,1,0,0,0,0
0.8730548730548732,0.3333333333333333,0.7987942512132393,0.0883216602466884,1,0,0,1,0,1,0,1,0,0,0,0
0.4381654381654382,0.0,0.5158737531723344,0.4334782035997312,2,0,1,0,0,0,1,1,0,0,0,0
0.26945126945126946,0.4166666666666667,0.8036229791541639,0.5523414377743394,0,0,0,0,1,0,1,0,0,1,0,0
0.457002457002457,0.5833333333333333,0.402966504982903,0.302575914736971,1,0,0,1,0,0,1,1,0,0,0,0
0.13022113022113024,0.3333333333333333,0.44217682782030987,0.322339019751911,1,0,0,1,0,0,1,0,0,1,0,0
0.4742014742014743,0.16666666666666669,0.7079190083462892,0.1504016325530823,0,0,0,0,1,1,0,1,0,0,0,0
0.3447993447993448,0.25,0.7231638538991321,0.1422168342539224,1,0,0,1,0,1,0,1,0,0,0,0
0.5888615888615889,0.4166666666666667,0.810156882986569,0.4478552982258182,0,0,0,1,0,0,1,0,0,1,0,0
0.40868140868140873,0.3333333333333333,0.5860964046132116,0.6261477636405692,1,0,0,0,1,1,0,1,0,0,0,0
0.3390663390663391,0.16666666666666669,0.6096997045310657,0.0682579612559193,1,0,0,1,0,0,1,1,0,0,0,0
0.5225225225225225,0.3333333333333333,0.7731548869163276,0.2104258426973746,2,0,1,0,0,1,0,0,1,0,0,0
0.46519246519246527,0.3333333333333333,0.7057432280875379,0.1763602497339586,0,0,0,1,0,0,1,0,0,1,0,0
0.38001638001638005,0.08333333333333333,0.8141393291035158,0.0269870290619454,1,0,0,1,0,1,0,0,1,0,0,0
0.26371826371826373,0.49999999999999994,0.7237132704933649,0.1518308451958147,1,1,0,1,0,1,0,1,0,0,0,0
0.4201474201474202,0.49999999999999994,0.7394298742592914,0.318602344886231,1,0,0,1,0,0,1,1,0,0,0,0
0.43570843570843576,0.6666666666666666,0.6999974852001237,0.3542819279078364,2,0,0,1,0,1,0,0,0,0,1,0
0.5585585585585586,0.25,0.6290722979128345,0.5356381724551176,1,0,0,1,0,1,0,1,0,0,0,0
0.7862407862407863,0.25,0.6992483384901151,0.3418712564048858,2,0,0,0,1,0,1,1,0,0,0,0
0.3316953316953317,0.25,0.7845311006907922,0.2149741174201422,1,0,0,1,0,1,0,0,0,1,0,0
0.19819819819819823,0.16666666666666669,0.6440881735246876,0.1376706436599373,0,0,0,1,0,1,0,1,0,0,0,0
0.4152334152334153,0.49999999999999994,0.4433042997578527,0.2802827509967412,2,0,0,1,0,1,0,1,0,0,0,0
0.46601146601146604,0.3333333333333333,0.4819511512072111,0.4604264529705178,1,0,0,1,0,0,1,1,0,0,0,0
0.1498771498771499,0.4166666666666667,0.5533512921416069,0.2125180592718761,2,0,0,1,0,0,1,1,0,0,0,0
0.40950040950040956,0.08333333333333333,0.5337561605803494,0.0733874085067452,2,0,0,0,1,0,1,0,0,1,0,0
0.5814905814905815,0.3333333333333333,0.7834259189973415,0.1777654946218952,2,0,0,1,0,0,1,1,0,0,0,0
0.1760851760851761,0.0,0.6166692868156528,0.130548382974043,0,1,0,1,0,0,1,0,0,1,0,0
0.31203931203931207,0.25,0.8104915593744045,0.3931411372276649,1,0,0,1,0,0,1,1,0,0,0,0
0.3890253890253891,0.25,0.5296959109613337,0.1536759760959614,1,0,0,0,1,0,1,1,0,0,0,0
0.4127764127764128,0.4166666666666667,0.648856920364376,0.5343683322456065,2,0,0,1,0,1,0,0,0,0,0,1
0.6248976248976249,0.16666666666666669,0.2602884151503191,0.2883894567115868,1,1,0,1,0,1,0,1,0,0,0,0
0.46846846846846846,0.0,0.8166942880088902,0.6005594706116771,2,0,0,1,0,0,1,1,0,0,0,0
0.23341523341523346,0.3333333333333333,0.5802096190404241,0.486124493792648,0,1,0,1,0,1,0,1,0,0,0,0
0.47502047502047506,0.4166666666666667,0.5406456915100972,0.2847147283004803,3,0,0,1,0,1,0,0,0,1,0,0
0.41113841113841115,0.16666666666666669,0.7906559129170136,0.4053852872760164,2,0,0,1,0,1,0,0,0,1,0,0
0.5454545454545455,0.4166666666666667,0.7281859562208131,0.0529043498065169,3,0,0,1,0,1,0,0,1,0,0,0
0.3218673218673219,0.4166666666666667,0.7617279403220955,0.2555410689691174,1,0,0,0,1,0,1,0,0,1,0,0
0.03767403767403768,0.49999999999999994,0.6565752316934482,0.3741029594243905,1,1,0,1,0,0,1,1,0,0,0,0
0.3603603603603604,0.25,0.7806010725331451,0.069160200672365,2,0,0,1,0,1,0,0,0,1,0,0
0.2972972972972973,0.08333333333333333,0.5722861531217479,0.091666041337951,4,0,0,0,1,1,0,1,0,0,0,0
0.3865683865683866,0.4166666666666667,0.6160965967961272,0.1700749760365784,3,0,0,1,0,1,0,1,0,0,0,0
0.27764127764127766,0.5833333333333333,0.6940347302343844,0.3494186217009423,1,0,0,1,0,1,0,0,0,1,0,0
0.04668304668304668,0.16666666666666669,0.7706291580393728,0.0951223616717871,1,0,0,1,0,0,1,0,0,1,0,0
0.12694512694512694,0.16666666666666669,0.7204519587233383,0.4191354690169552,2,0,0,1,0,0,1,0,1,0,0,0
0.5438165438165439,0.3333333333333333,0.6905667771084234,0.0232152976537792,1,1,0,1,0,1,0,1,0,0,0,0
0.144963144963145,0.0,0.8113090028303379,0.1209075254540709,1,0,0,1,0,1,0,1,0,0,0,0
0.7321867321867322,0.16666666666666669,0.7495724486806786,0.1391639961054437,2,0,0,1,0,0,1,0,0,0,1,0
0.3841113841113841,0.3333333333333333,0.8368810888911214,0.1247998814042729,2,1,0,1,0,1,0,1,0,0,0,0
0.11547911547911548,0.0,0.4892696286366518,0.2424151434572638,2,0,0,1,0,0,1,0,0,0,1,0
0.5536445536445537,0.4166666666666667,0.7826960423600244,0.0635914098559084,2,0,0,1,0,1,0,0,0,1,0,0
0.2964782964782965,0.16666666666666669,0.8480660974837523,0.4884712882763649,2,0,0,0,1,1,0,1,0,0,0,0
0.5962325962325963,0.16666666666666669,0.6618250458604805,0.1363560554450048,3,0,0,1,0,1,0,1,0,0,0,0
0.3390663390663391,0.3333333333333333,0.8052607527828743,0.5486421613532566,2,0,0,0,1,0,1,0,0,1,0,0
0.44062244062244066,0.25,0.5592688168776216,0.7446026461761822,2,0,0,1,0,1,0,0,1,0,0,0
0.30712530712530717,0.08333333333333333,0.6500425750641562,0.4713024602086772,4,0,1,0,0,0,1,1,0,0,0,0
0.30630630630630634,0.08333333333333333,0.7061940293345185,0.4254429298596784,2,0,0,1,0,0,1,1,0,0,0,0
0.22604422604422608,0.0,0.2840401495978614,0.3608392247538199,2,0,0,0,1,1,0,0,1,0,0,0
0.3177723177723178,0.16666666666666669,0.7798203079301885,0.089147615494843,0,0,1,0,0,1,0,1,0,0,0,0
0.46846846846846846,0.25,0.780076978088477,0.4233774672752824,2,1,0,1,0,0,1,1,0,0,0,0
0.44963144963144963,0.16666666666666669,0.7792431012489036,0.5509415997836449,2,0,0,1,0,0,1,1,0,0,0,0
0.4291564291564292,0.0,0.16026492166434347,0.1701329178918203,3,0,0,1,0,0,1,0,0,1,0,0
0.3857493857493858,0.25,0.6906611058470864,0.4358330250017712,2,0,0,1,0,0,1,0,0,1,0,0
0.4332514332514333,0.25,0.6291618560995468,0.6639318759323026,3,1,0,1,0,1,0,1,0,0,0,0
0.43161343161343163,0.7499999999999999,0.785447662345894,0.2532713532897152,1,0,0,1,0,1,0,0,1,0,0,0
0.5405405405405406,0.16666666666666669,0.7694836698186946,0.2747397183133879,2,0,0,1,0,1,0,1,0,0,0,0
0.5200655200655201,0.4166666666666667,0.6084238169591432,0.2196662793800303,2,0,0,1,0,0,1,1,0,0,0,0
0.520884520884521,0.25,0.4761989169893345,0.0681059930916635,2,0,0,0,1,0,1,1,0,0,0,0
0.4701064701064701,0.16666666666666669,0.5684723983495151,0.0571904268224477,1,1,0,1,0,1,0,0,1,0,0,0
0.16134316134316135,0.6666666666666666,0.9207133216507302,0.194748386619808,1,0,0,1,0,0,1,1,0,0,0,0
0.5716625716625717,0.4166666666666667,0.7278693081439703,0.3998355063551799,2,0,1,0,0,1,0,0,1,0,0,0
0.4332514332514333,0.25,0.4280915083248533,0.8176903369344628,1,0,0,1,0,1,0,0,0,1,0,0
0.26371826371826373,0.25,0.6352313031694878,0.1862233709570827,0,0,0,1,0,1,0,0,0,0,1,0
0.3366093366093366,0.3333333333333333,0.4902552586443424,0.147771740610382,1,0,0,1,0,1,0,0,0,1,0,0
0.08353808353808355,0.0,0.5087679818996781,0.4220551191996613,2,0,0,1,0,1,0,1,0,0,0,0
0.40540540540540543,0.3333333333333333,0.7429605662457542,0.2362278389805698,3,0,0,1,0,1,0,0,1,0,0,0
0.33005733005733007,0.16666666666666669,0.7403349832185917,0.4097001952233933,2,0,0,0,1,1,0,0,0,0,0,1
0.4021294021294022,0.0,0.6582460730589197,0.3351589230869596,1,0,0,1,0,1,0,0,1,0,0,0
0.3988533988533989,0.08333333333333333,0.8061109043440288,0.2602279027077885,0,0,0,1,0,1,0,1,0,0,0,0
0.13841113841113845,0.0,0.6883661834278172,0.2089084941166623,2,0,0,1,0,1,0,1,0,0,0,0
0.10073710073710075,0.08333333333333333,0.5653328402705076,0.4742428004853454,3,0,0,0,1,0,1,1,0,0,0,0
0.22522522522522526,0.16666666666666669,0.7808674611288338,0.1447683160314065,1,0,0,1,0,1,0,0,0,0,1,0
0.2923832923832924,0.25,0.7753012056769296,0.1049646501492337,1,0,1,0,0,1,0,1,0,0,0,0
0.26453726453726456,0.16666666666666669,0.7806636999337376,0.4252686984581754,1,0,1,0,0,1,0,1,0,0,0,0
0.3611793611793612,0.0,0.7522321257454765,0.2732073896688312,3,0,0,0,1,1,0,0,1,0,0,0
0.2612612612612613,0.16666666666666669,0.7174331950211014,0.2862952257228551,2,1,0,0,1,1,0,0,0,1,0,0
0.12776412776412777,0.49999999999999994,0.6398112471686787,0.8166230813349223,3,0,0,1,0,1,0,0,0,0,1,0
0.05241605241605242,0.3333333333333333,0.3882884518429065,0.5648416521632125,1,0,0,0,1,0,1,0,0,1,0,0
0.4905814905814906,0.08333333333333333,0.7577569410897629,0.2702512321771483,1,0,0,0,1,1,0,1,0,0,0,0
0.3570843570843571,0.3333333333333333,0.7300669382310423,0.5331644878604641,1,0,0,1,0,1,0,1,0,0,0,0
0.4365274365274366,0.25,0.5404092899049354,0.0910137585392585,0,0,0,1,0,0,1,1,0,0,0,0
0.3603603603603604,0.16666666666666669,0.7927582379733562,0.408692846610035,1,0,0,1,0,1,0,1,0,0,0,0
0.18345618345618347,0.49999999999999994,0.7922757773751894,0.2779372045694491,2,1,0,1,0,0,1,1,0,0,0,0
0.19492219492219492,0.25,0.5955414825869874,0.2581274034345701,1,0,0,1,0,1,0,0,1,0,0,0
0.47911547911547914,0.08333333333333333,0.7034733187020151,0.0900712516770796,3,0,0,1,0,1,0,0,0,0,0,1
0.6150696150696151,0.08333333333333333,0.8312038882630968,0.0260179694015904,1,0,0,1,0,1,0,1,0,0,0,0
0.1253071253071253,0.08333333333333333,0.6390175683766294,0.0193668577897524,0,0,0,1,0,0,1,1,0,0,0,0
0.03931203931203932,0.25,0.7287059754301697,0.6889473308578444,2,1,0,1,0,0,1,1,0,0,0,0
0.1760851760851761,0.08333333333333333,0.6197145909914554,0.5218847605826437,2,0,0,1,0,0,1,1,0,0,0,0
0.25143325143325146,0.3333333333333333,0.8849955254871653,0.1654204271371396,3,0,0,1,0,1,0,0,1,0,0,0
0.11547911547911548,0.25,0.9291811468471305,0.5340983545750324,0,1,0,1,0,1,0,1,0,0,0,0
0.37182637182637185,0.3333333333333333,0.8239255749742412,0.5566406842672523,2,0,0,1,0,0,1,1,0,0,0,0
0.5937755937755939,0.08333333333333333,0.6893735835387436,0.442308886919894,2,0,0,0,1,1,0,0,0,1,0,0
0.7149877149877151,0.5833333333333333,0.7227910567913862,0.1935600127851865,1,0,0,0,1,0,1,1,0,0,0,0
0.47502047502047506,0.25,0.7650422821985338,0.3015132037992249,2,0,0,1,0,1,0,1,0,0,0,0
0.0,0.49999999999999994,0.849675620591174,0.5653924776360625,2,0,0,1,0,0,1,0,0,0,1,0
0.0941850941850942,0.5833333333333333,0.8252310017131197,0.1590088777632808,0,0,0,0,1,1,0,1,0,0,0,0
0.44471744471744473,0.25,0.7887490365003151,0.2460649325067336,1,0,0,1,0,1,0,0,0,0,1,0
0.13431613431613432,0.08333333333333333,0.7767831731432312,0.1091354936670698,2,0,0,1,0,1,0,1,0,0,0,0
0.3316953316953317,0.4166666666666667,0.6412584437453198,0.8385998027687801,3,1,0,0,1,0,1,1,0,0,0,0
0.37018837018837025,0.0,0.5580542035565448,0.2299157663379334,2,0,0,1,0,0,1,1,0,0,0,0
0.46928746928746934,0.4166666666666667,0.7635427079962925,0.2514104757557049,1,0,0,0,1,1,0,1,0,0,0,0
0.22276822276822278,0.3333333333333333,0.7707013682887952,0.414348406429137,1,0,0,1,0,1,0,0,0,1,0,0
0.2972972972972973,0.3333333333333333,0.6010413000193181,0.559804549671735,1,1,0,1,0,1,0,0,0,0,0,1
0.470925470925471,0.3333333333333333,0.710628165328191,0.0288985900658494,1,0,0,0,1,1,0,0,0,1,0,0
0.20311220311220313,0.3333333333333333,0.842406858945536,0.7352293816895316,1,0,0,1,0,1,0,1,0,0,0,0
0.0,0.08333333333333333,0.7827989582672777,0.1425440002063305,2,0,0,1,0,0,1,0,0,0,1,0
0.1842751842751843,0.16666666666666669,0.6546021692651398,0.2580424626131302,1,0,1,0,0,1,0,1,0,0,0,0
0.6199836199836201,0.3333333333333333,0.7563728064786238,0.3167347178143606,1,0,0,1,0,1,0,0,1,0,0,0
0.39803439803439805,0.25,0.6517483070946956,0.4761493840746922,1,0,1,0,0,1,0,1,0,0,0,0
0.30384930384930386,0.08333333333333333,0.6629346737053602,0.4567848904746454,1,0,0,1,0,1,0,0,0,1,0,0
0.30139230139230144,0.4166666666666667,0.8341732286944515,0.2249286279949791,1,0,0,1,0,1,0,1,0,0,0,0
0.5020475020475021,0.0,0.6675016103917815,0.410546582087388,1,0,0,1,0,0,1,0,0,1,0,0
0.6298116298116299,0.4166666666666667,0.6632598511292628,0.1578329054534488,1,0,0,0,1,1,0,1,0,0,0,0
0.2497952497952498,0.25,0.8183538031048097,0.2774444991252547,2,0,1,0,0,1,0,1,0,0,0,0
0.46601146601146604,0.5833333333333333,0.8475372838042878,0.4673440391184398,2,0,0,1,0,0,1,0,1,0,0,0
0.37018837018837025,0.3333333333333333,0.7061656807423282,0.4897558205911837,1,0,1,0,0,0,1,1,0,0,0,0
0.2268632268632269,0.16666666666666669,0.5907054840992344,0.3268841695105474,1,0,0,0,1,1,0,1,0,0,0,0
0.08435708435708437,0.3333333333333333,0.4152672811849981,0.2123626860903849,0,0,0,0,1,1,0,0,0,0,0,1
0.30630630630630634,0.25,0.6639293807737856,0.2172346369333444,1,0,0,1,0,0,1,1,0,0,0,0
0.3841113841113841,0.16666666666666669,0.5752181516796088,0.3981624695590103,2,1,0,1,0,1,0,1,0,0,0,0
0.27190827190827194,0.0,0.5648553875768147,0.4683947356122265,0,0,0,1,0,0,1,1,0,0,0,0
0.05814905814905816,0.25,0.6676807461015917,0.3448089915863783,2,0,0,1,0,0,1,0,0,0,0,1
0.38001638001638005,0.3333333333333333,0.7816400248632254,0.5164022049678966,2,0,0,1,0,0,1,1,0,0,0,0
0.35135135135135137,0.3333333333333333,0.6526624844838752,0.6315979170212079,1,0,0,1,0,1,0,1,0,0,0,0
0.25061425061425063,0.16666666666666669,0.7423338408867478,0.3226059731070155,1,0,0,1,0,0,1,0,0,0,0,1
0.7895167895167896,0.16666666666666669,0.8019226867440491,0.0792923817328214,3,0,0,1,0,1,0,0,0,1,0,0
0.39639639639639646,0.5833333333333333,0.7921876641063296,0.156800047311547,2,0,0,1,0,0,1,0,0,0,1,0
0.0,0.08333333333333333,0.6437728919450747,0.0528347942271197,3,1,0,1,0,1,0,0,0,1,0,0
0.1416871416871417,0.16666666666666669,0.6048639951035263,0.3365564790606434,3,0,0,1,0,0,1,0,1,0,0,0
0.047502047502047506,0.16666666666666669,0.4939550218990503,0.1440439160663207,3,0,0,0,1,1,0,1,0,0,0,0
0.0,0.25,0.6139280774382994,0.3195667655703733,0,0,0,1,0,1,0,1,0,0,0,0
0.4471744471744472,0.08333333333333333,0.7080064780004345,0.5100830918552974,3,0,0,1,0,0,1,1,0,0,0,0
0.35872235872235875,0.16666666666666669,0.626434557915026,0.2065089291469599,3,0,0,1,0,0,1,1,0,0,0,0
0.4078624078624079,0.3333333333333333,0.5247496330496252,0.495475622885685,1,0,0,1,0,1,0,1,0,0,0,0
0.6248976248976249,0.49999999999999994,0.630932140081001,0.5826339424954904,0,0,0,0,1,0,1,0,0,0,0,1
0.13595413595413597,0.08333333333333333,0.7723453248492335,0.2660855801966399,1,1,0,1,0,1,0,1,0,0,0,0
0.33742833742833744,0.16666666666666669,0.7416391091936584,0.3312429276180536,1,0,0,1,0,1,0,0,0,0,1,0
0.20638820638820643,0.4166666666666667,0.8987097443255435,0.6138605216162406,2,0,0,0,1,0,1,1,0,0,0,0
0.552006552006552,0.7499999999999999,0.7127932171325012,0.247413602732449,2,0,0,1,0,0,1,1,0,0,0,0
0.43161343161343163,0.0,0.6104811343647295,0.6043665552624088,1,0,0,0,1,0,1,1,0,0,0,0
0.22932022932022933,0.08333333333333333,0.6643021873845576,0.1610004312907497,1,0,0,0,1,1,0,1,0,0,0,0
0.42669942669942673,0.3333333333333333,0.7013341364111376,0.1571540834888513,1,1,0,1,0,1,0,0,1,0,0,0
0.0810810810810811,0.16666666666666669,0.7839562624085563,0.2721772394814616,2,0,0,0,1,1,0,1,0,0,0,0
0.34643734643734647,0.3333333333333333,0.6669650549034738,0.4267994773066645,3,0,1,0,0,0,1,1,0,0,0,0
0.3988533988533989,0.0,0.7692310959796861,0.4925294010671103,0,0,0,1,0,1,0,1,0,0,0,0
0.3791973791973792,0.49999999999999994,0.7529055063861583,0.0873820124227964,2,0,0,1,0,0,1,1,0,0,0,0
0.3415233415233416,0.3333333333333333,0.6998625413848532,0.648757290793491,1,0,0,1,0,1,0,1,0,0,0,0
0.2923832923832924,0.5833333333333333,0.5874078098425789,0.3101573010484562,2,0,0,1,0,1,0,1,0,0,0,0
0.40622440622440625,0.3333333333333333,0.5057712937913612,0.1537131071507195,1,1,0,1,0,1,0,0,0,1,0,0
0.583947583947584,0.16666666666666669,0.0,0.4280840453030536,0,0,0,1,0,1,0,0,0,1,0,0
0.4242424242424243,0.4166666666666667,0.8108816624743541,0.5733636192798411,4,0,0,1,0,1,0,1,0,0,0,0
0.42260442260442266,0.08333333333333333,0.7123570394936348,0.3657450203255209,2,0,0,0,1,1,0,1,0,0,0,0
0.32841932841932847,0.08333333333333333,0.6046836134763159,0.7821878519600308,1,0,0,1,0,0,1,1,0,0,0,0
0.5528255528255529,0.08333333333333333,0.42791246681174633,0.1969322909940453,1,0,0,1,0,1,0,0,0,1,0,0
0.3472563472563473,0.08333333333333333,0.6137435810286442,0.1181121152724756,3,0,0,1,0,1,0,1,0,0,0,0
0.24651924651924656,0.16666666666666669,0.7373876425424176,0.2454548107844364,1,0,0,1,0,1,0,1,0,0,0,0
0.0,0.0,0.5529034948864,0.2101394366373487,2,0,0,1,0,1,0,1,0,0,0,0
0.29074529074529076,0.16666666666666669,0.7869906768772936,0.1986626696870132,2,0,0,1,0,0,1,1,0,0,0,0
0.33333333333333337,0.0,0.7616139918037652,0.636243961511495,2,0,0,1,0,0,1,1,0,0,0,0
0.11957411957411958,0.16666666666666669,0.7330345008844923,0.4930527700969339,3,0,0,1,0,0,1,1,0,0,0,0
0.25061425061425063,0.0,0.7791442860244078,0.4086537168997098,2,0,0,1,0,1,0,1,0,0,0,0
0.29811629811629814,0.49999999999999994,0.6111982705398804,0.0866440698277096,2,0,0,1,0,0,1,1,0,0,0,0
0.3726453726453727,0.5833333333333333,0.8515557358503644,0.2337753258585817,3,0,0,0,1,1,0,1,0,0,0,0
0.5618345618345619,0.4166666666666667,0.46859894131071034,0.6282046328017431,2,0,0,0,1,1,0,1,0,0,0,0
0.39312039312039315,0.3333333333333333,0.5004123306884314,0.2124840573122093,2,0,0,0,1,1,0,0,0,0,0,1
0.4832104832104832,0.25,0.607815887165927,0.1470448889707034,2,0,0,0,1,1,0,0,1,0,0,0
0.32841932841932847,0.16666666666666669,0.7309524330006825,0.0285325918128976,0,0,0,1,0,1,0,1,0,0,0,0
0.2235872235872236,0.16666666666666669,0.7085686901173235,0.2239508514840855,0,0,0,1,0,0,1,0,0,0,1,0
0.41687141687141693,0.3333333333333333,0.7332414607588013,0.1577427358691171,3,0,0,0,1,1,0,1,0,0,0,0
0.5945945945945946,0.0,0.806209324551004,0.3394890260620486,2,0,0,1,0,1,0,0,0,0,0,1
0.4643734643734644,0.16666666666666669,0.8205836805966772,0.1437900002994449,0,0,0,0,1,1,0,1,0,0,0,0
0.44062244062244066,0.3333333333333333,0.6309726595705272,0.2890653494291877,1,0,1,0,0,1,0,1,0,0,0,0
0.2874692874692875,0.08333333333333333,0.8519710154028284,0.569154879778362,0,0,0,1,0,0,1,0,0,1,0,0
0.35380835380835385,0.16666666666666669,0.7554858647738896,0.3185014080909595,2,0,0,1,0,1,0,1,0,0,0,0
0.46601146601146604,0.4166666666666667,0.7984613387166055,0.6015146952319296,2,1,0,1,0,1,0,0,0,1,0,0
0.11466011466011468,0.25,0.7548944916268124,0.3373211395417786,1,0,0,1,0,0,1,1,0,0,0,0
0.32514332514332517,0.25,0.7792376995772646,0.4643365394145259,1,0,0,1,0,1,0,0,0,1,0,0
0.21294021294021298,0.3333333333333333,0.8092662549181896,0.1759552434142313,2,0,0,0,1,1,0,1,0,0,0,0
0.35053235053235055,0.6666666666666666,0.9020177780552587,0.3522167144147816,1,0,0,0,1,0,1,1,0,0,0,0
0.29320229320229324,0.3333333333333333,0.4683966938885773,0.0486884753531743,2,0,0,1,0,0,1,0,0,0,1,0
0.17444717444717445,0.0,0.6492307595818557,0.0689409745964398,1,0,0,1,0,1,0,1,0,0,0,0
0.47583947583947583,0.6666666666666666,0.688349246867258,0.3792242116785677,1,0,0,1,0,1,0,1,0,0,0,0
0.47583947583947583,0.4166666666666667,0.8078214912450479,0.1177683603546895,0,0,0,1,0,1,0,1,0,0,0,0
0.3341523341523342,0.3333333333333333,0.6378620215435757,0.5649070594567908,1,0,0,0,1,1,0,1,0,0,0,0
0.6248976248976249,0.5833333333333333,0.8380773511308484,0.3369234628404433,0,0,0,1,0,0,1,1,0,0,0,0
0.46928746928746934,0.6666666666666666,0.7163802962900302,0.2012287016536754,0,0,0,1,0,1,0,1,0,0,0,0
0.1728091728091728,0.16666666666666669,0.664435980880648,0.3246121951297322,2,0,1,0,0,1,0,1,0,0,0,0
0.2735462735462736,0.4166666666666667,0.5760370516890144,0.2153116228134469,1,0,0,0,1,1,0,1,0,0,0,0
0.36691236691236695,0.25,0.577641773795734,0.0391481838802744,3,1,0,0,1,0,1,1,0,0,0,0
0.23259623259623263,0.08333333333333333,0.5501086416126724,0.1329296203186743,3,0,0,1,0,1,0,0,0,1,0,0
0.04258804258804259,0.08333333333333333,0.5069171030028509,0.4279560944112807,0,0,1,0,0,0,1,1,0,0,0,0
0.11466011466011468,0.08333333333333333,0.7043523445228802,0.5665631785766169,1,1,0,0,1,0,1,1,0,0,0,0
0.4930384930384931,0.08333333333333333,0.575421833719946,0.3915371132653138,4,0,0,1,0,1,0,1,0,0,0,0
0.04832104832104832,0.16666666666666669,0.7069401950858853,0.3078801742663182,1,0,1,0,0,0,1,1,0,0,0,0
0.3898443898443899,0.08333333333333333,0.5301415489785988,0.2314837573661357,2,0,0,1,0,1,0,1,0,0,0,0
0.3316953316953317,0.0,0.7868478486302846,0.1223278620161707,1,0,0,1,0,0,1,1,0,0,0,0
0.5102375102375103,0.25,0.6707651326620467,0.3915523506042113,2,0,0,0,1,1,0,1,0,0,0,0
0.4971334971334972,0.0,0.7473353011153868,0.3096030077609989,1,0,0,0,1,0,1,1,0,0,0,0
0.30712530712530717,0.5833333333333333,0.5996680372557026,0.5668193695611835,0,0,0,0,1,0,1,0,0,1,0,0
0.36445536445536447,0.16666666666666669,0.6044563218459484,0.5701712341223172,2,0,0,1,0,1,0,1,0,0,0,0
